Time (s),Throttle,Steering
65.50151181221008,0.07,-0.052500000000000005
65.59257864952087,0.07,-0.03625
65.68428254127502,0.07,-0.0325
65.77639746665955,0.07,-0.028749999999999998
65.87128448486328,0.07,-0.028749999999999998
65.97377753257751,0.07,-0.03
66.06731486320496,0.07,-0.03375
66.16722202301025,0.07,-0.03625
66.26615715026855,0.07,-0.03875000000000001
66.35910224914551,0.07,-0.04000000000000001
66.44927215576172,0.07,-0.04000000000000001
66.538161277771,0.07,-0.04000000000000001
66.63336968421936,0.07,-0.04000000000000001
66.72240281105042,0.07,-0.03875000000000001
66.81428360939026,0.07,-0.037500000000000006
66.90419173240662,0.07,-0.03625
66.9966344833374,0.07,-0.03625
67.08807754516602,0.07,-0.034999999999999996
67.18166208267212,0.07,-0.03375
67.28622198104858,0.07,-0.03375
67.37751030921936,0.07,-0.03125
67.4762659072876,0.07,-0.028749999999999998
67.56815671920776,0.07,-0.028749999999999998
67.66211152076721,0.07,-0.027500000000000004
67.7529444694519,0.07,-0.027500000000000004
67.84005546569824,0.07,-0.027500000000000004
67.92904686927795,0.07,-0.026250000000000002
68.01771569252014,0.07,-0.026250000000000002
68.11272382736206,0.07,-0.025
68.20188283920288,0.07,-0.020000000000000004
68.3001401424408,0.07,-0.011250000000000001
68.39470195770264,0.07,-0.0025000000000000005
68.48316240310669,0.07,0.011250000000000001
68.57460641860962,0.07,0.026250000000000002
68.66969132423401,0.07,0.0425
68.76918959617615,0.07,0.057499999999999996
68.86958503723145,0.07,0.07125000000000001
68.95506310462952,0.07,0.08375
69.04327511787415,0.0699440040588379,0.09125
69.13615536689758,0.07,0.09625
69.228924036026,0.06955200576782226,0.09625
69.3191785812378,0.0687120065689087,0.0975
69.41252565383911,0.0678160047531128,0.095
69.50664114952087,0.06966400432586671,0.09000000000000001
69.59752583503723,0.07,0.07875
69.68928837776184,0.07,0.0675
69.78482842445374,0.07,0.05
69.87236905097961,0.07,0.03
69.96646404266357,0.07,0.010000000000000002
70.05944395065308,0.07,-0.0125
70.15637731552124,0.07,-0.028749999999999998
70.25236749649048,0.07,-0.05125
70.3478434085846,0.07,-0.06999999999999999
70.43708777427673,0.07,-0.08625000000000001
70.52760553359985,0.07,-0.10125
70.62243175506592,0.07,-0.11000000000000001
70.71684861183167,0.07,-0.12875
70.8110933303833,0.07,-0.14125000000000001
70.89861726760864,0.07,-0.15375000000000003
70.98341727256775,0.0,0.0
71.07394862174988,0.0,0.0
71.16060757637024,0.0,0.0
71.25730872154236,0.0,0.0
71.34964156150818,0.0,0.0
71.44747543334961,0.0,0.0
71.53395009040833,0.0,0.0
71.62535548210144,0.07,-0.15875
71.71768736839294,0.07,-0.145
71.81089925765991,0.07,-0.12375000000000001
71.89706897735596,0.07,-0.10375000000000001
71.98219418525696,0.07,-0.09125
72.06914234161377,0.07,-0.07625
72.15376305580139,0.07,-0.065
72.24001431465149,0.07,-0.06375
72.32649803161621,0.07,-0.0625
72.40750551223755,0.07,-0.06
72.49395632743835,0.07,-0.05500000000000001
72.58558392524719,0.07,-0.05375
72.6675157546997,0.07,-0.05125
72.7670042514801,0.07,-0.05125
72.85327792167664,0.07,-0.05500000000000001
72.94616174697876,0.07,-0.05375
73.03625798225403,0.07,-0.052500000000000005
73.12660908699036,0.07,-0.05125
73.21336913108826,0.07,-0.05
73.30286407470703,0.07,-0.046250000000000006
73.39583468437195,0.07,-0.037500000000000006
73.48532462120056,0.07,-0.0325
73.57855319976807,0.07,-0.02375
73.680739402771,0.07,-0.022500000000000003
73.78362607955933,0.07,-0.022500000000000003
73.87342953681946,0.07,-0.02125
73.9716248512268,0.07,-0.01625
74.06310892105103,0.07,-0.0125
74.15283536911011,0.07,-0.0075
74.26268720626831,0.07,-0.0
74.347980260849,0.07,-0.0012500000000000002
74.44203805923462,0.07,-0.0075
74.54005026817322,0.0,0.0
74.6324815750122,0.0,0.0
74.72384786605835,0.0,0.0
74.80511999130249,0.0,0.0
74.88846397399902,0.0,0.0
74.98070931434631,0.0,0.0
75.07274770736694,0.0,0.0
75.16263628005981,0.0,0.0
75.2647693157196,0.0,0.0
75.35039639472961,0.0,0.0
75.43185758590698,0.0,0.0
75.50435423851013,0.0,0.0
75.59360384941101,0.0,0.0
75.67578840255737,0.0,0.0
75.76297760009766,0.0,0.0
75.85101246833801,0.0,0.0
75.94058084487915,0.0,0.0
76.0279815196991,0.0,0.0
76.1167631149292,0.0,0.0
76.20823335647583,0.0,0.0
76.29618883132935,0.0,0.0
76.38430976867676,0.0,0.0
76.46396279335022,0.0,0.0
76.54088640213013,0.0,0.0
76.63496780395508,0.0,0.0
76.71922302246094,0.0,0.0
76.80287194252014,0.0,0.0
76.88557863235474,0.0,0.0
76.9672122001648,0.0,0.0
77.05048274993896,0.0,0.0
77.1303813457489,0.0,0.0
77.21717143058777,0.0,0.0
77.29778981208801,0.0,0.0
77.38856506347656,0.0,0.0
77.47886848449707,0.0,0.0
77.57755136489868,0.0,0.0
77.66490268707275,0.0,0.0
77.75467300415039,0.0,0.0
77.8412013053894,0.0,0.0
77.92183566093445,0.0,0.0
78.00428056716919,0.0,0.0
78.07977628707886,0.0,0.0
78.15294575691223,0.0,0.0
78.24395728111267,0.0,0.0
78.34327483177185,0.0,0.0
78.43684005737305,0.0,0.0
78.51207137107849,0.0,0.0
78.60100793838501,0.0,0.0
78.68285369873047,0.0,0.0
78.76019287109375,0.0,0.0
78.83348846435547,0.0,0.0
78.92703604698181,0.0,0.0
79.01145195960999,0.0,0.0
79.09630298614502,0.0,0.0
79.18809580802917,0.0,0.0
79.26447296142578,0.0,0.0
79.3391261100769,0.0,0.0
79.42138385772705,0.0,0.0
79.50564312934875,0.0,0.0
79.5837984085083,0.0,0.0
79.66709733009338,0.0,0.0
79.75471663475037,0.0,0.0
